keys:  id  type  radius  x  y  z  vx  vy  vz  nx  ny  nz  nvx  nvy  nvz  area boundary
  105  1  1.12666  1.5915656997e+01  2.3136820266e+01  0.0000000000e+00 5.0948149e-05  -2.8250474e-04  0.0000000e+00   0.288862   -0.957371    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  106  1  0.85582  -2.5206281070e+01  -6.7034293462e+00  0.0000000000e+00 -2.8446430e-04  1.7527501e-03  0.0000000e+00  -0.982679   -0.185315    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  107  1  1.09560  -5.0438249168e+00  -2.2737380699e+00  0.0000000000e+00 1.5927463e-03  -1.7360805e-03  0.0000000e+00   0.990118   -0.140237    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  108  1  0.86208  8.4516888248e-01  -2.2240387797e+01  0.0000000000e+00 8.4226075e-04  -1.7093496e-04  0.0000000e+00   0.327243    0.944940    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  109  1  0.86819  -4.2595889955e+00  5.0076227064e+00  0.0000000000e+00 1.0985054e-04  -9.4118601e-04  0.0000000e+00   0.933242    0.359247    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  110  1  1.03015  2.2722195532e+01  1.6431788995e+01  0.0000000000e+00 5.4209212e-05  1.8129733e-04  0.0000000e+00  -0.162042    0.986784    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  111  1  1.02697  3.8714661952e+00  -2.5764147882e+01  0.0000000000e+00 5.5213352e-04  -1.0579992e-04  0.0000000e+00  -0.405502    0.914094    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  112  1  0.93700  -2.4140727065e+00  1.2452022748e+01  0.0000000000e+00 9.1888121e-05  -7.2943582e-04  0.0000000e+00  -0.913125   -0.407679    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  113  1  0.88233  -8.6778185254e+00  2.1986062617e+01  0.0000000000e+00 -3.9059726e-04  -8.7186156e-04  0.0000000e+00  -0.990855    0.134932    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  114  1  1.09646  2.5562586528e+01  1.4821113081e+01  0.0000000000e+00 -4.6166667e-05  3.7818127e-05  0.0000000e+00  -0.871690   -0.490058    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  115  1  0.87762  -8.0009464629e+00  2.5522367443e+01  0.0000000000e+00 -5.9729697e-04  -6.1347964e-04  0.0000000e+00   0.998495    0.054846    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  116  1  0.95862  4.7162492206e-01  9.9692671811e+00  0.0000000000e+00 1.1866024e-04  -3.4705606e-04  0.0000000e+00  -0.453181   -0.891418    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  117  1  1.02394  2.3659135924e+01  1.4832275349e+01  0.0000000000e+00 -2.0285565e-04  1.1613523e-04  0.0000000e+00   0.008705    0.999962    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  118  1  0.91539  1.9912441426e+01  -1.4464049672e+01  0.0000000000e+00 1.3014176e-04  1.0438259e-04  0.0000000e+00  -0.105279   -0.994443    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  119  1  0.88230  9.9499041848e+00  -1.0997315323e+00  0.0000000000e+00 -2.9419516e-04  -9.0281151e-04  0.0000000e+00  -0.973843   -0.227222    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  120  1  1.02183  -1.4402223892e+01  -7.8705246412e+00  0.0000000000e+00 5.6543360e-04  -6.2988860e-04  0.0000000e+00   0.311652   -0.950196    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  121  1  0.97592  -2.7767341578e+01  -1.1073831806e+01  0.0000000000e+00 9.3546546e-04  -3.3234346e-03  0.0000000e+00  -0.743574    0.668654    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  122  1  1.14989  2.5743571503e+01  -3.6156461121e+00  0.0000000000e+00 -5.2165592e-04  1.8563727e-03  0.0000000e+00  -0.539785   -0.841803    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  123  1  1.00472  1.7736660183e+01  -2.3943028399e+01  0.0000000000e+00 5.1093691e-05  5.6402208e-05  0.0000000e+00  -0.831263    0.555879    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  124  1  0.86916  2.8130517872e+01  -1.6399097649e+00  0.0000000000e+00 1.1272724e-02  -1.3144613e-02  0.0000000e+00  -0.286916   -0.957956    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  125  1  0.91613  4.5614408638e+00  -1.9550976836e+01  0.0000000000e+00 6.2914257e-04  -1.7973625e-04  0.0000000e+00   0.061237   -0.998123    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  126  1  1.03040  2.1785105493e+01  -1.4664638352e+01  0.0000000000e+00 9.0677155e-05  2.1537896e-04  0.0000000e+00   0.805232   -0.592960    0.000000   0.000000    0.000000    1.000000  3.141592 	0
